,run,client,samples,noise,r2
2003,7,1,227,0.31622776601683794,0.4410649826432005
2004,7,1,291,0.31622776601683794,0.4706808475453118
2005,7,1,372,0.31622776601683794,0.5003597511330874
2006,7,1,477,0.31622776601683794,0.5246634454585191
2007,7,1,610,0.31622776601683794,0.548407979069689
2008,7,1,781,0.31622776601683794,0.5629222057276897
2009,7,1,1000,0.31622776601683794,0.5629222057276897
2010,7,2,100,0.31622776601683794,0.33948954233395356
2011,7,2,138,0.31622776601683794,0.36736013299975256
2012,7,2,193,0.31622776601683794,0.5161740022916765
2013,7,2,268,0.31622776601683794,0.5714078507694995
2014,7,2,372,0.31622776601683794,0.5853156348328705
2015,7,2,517,0.31622776601683794,0.6220352000128535
2016,7,2,719,0.31622776601683794,0.6319351120784539
2017,7,2,1000,0.31622776601683794,0.6208639031610439
2018,7,2,1389,0.31622776601683794,0.618264009505908
2019,7,2,1930,0.31622776601683794,0.6339530986602337
2020,7,2,2682,0.31622776601683794,0.6336530856670044
2021,7,2,3727,0.31622776601683794,0.6365437687450053
2022,7,2,5179,0.31622776601683794,0.6420018605463189
2023,7,2,7196,0.31622776601683794,0.6455489064017841
2024,7,2,10000,0.31622776601683794,0.6455489064017841
2025,7,0,10,1.0,-3.1316495747186233
2026,7,0,11,1.0,-2.1465170838768666
2027,7,0,13,1.0,-1.699727819790755
2028,7,0,16,1.0,-0.7607986925838575
2029,7,0,19,1.0,-0.6550810392183117
2030,7,0,22,1.0,-0.5300365149168378
2031,7,0,26,1.0,-0.3442536207003648
2032,7,0,31,1.0,-0.24150567163712222
2033,7,0,37,1.0,-0.11812647443099977
2034,7,0,43,1.0,0.15177663521892815
2035,7,0,51,1.0,0.2532025716965228
2036,7,0,61,1.0,0.26676404763240524
2037,7,0,71,1.0,0.25134426571407587
2038,7,0,84,1.0,0.2662711530180317
2039,7,0,100,1.0,0.2662711530180317
2040,7,1,31,1.0,-0.7940511821321423
2041,7,1,40,1.0,-0.2617432565297144
2042,7,1,51,1.0,-0.13462146846081535
2043,7,1,66,1.0,0.23350568182181153
2044,7,1,84,1.0,0.16698064593238027
2045,7,1,108,1.0,0.19106402698317415
2046,7,1,138,1.0,0.2501390085618157
2047,7,1,177,1.0,0.2327134306285329
2048,7,1,227,1.0,0.2565766491378576
2049,7,1,291,1.0,0.33820727264626527
2050,7,1,372,1.0,0.3743403845872042
2051,7,1,477,1.0,0.38106610177634626
2052,7,1,610,1.0,0.40698467722842835
2053,7,1,781,1.0,0.4267414380358586
2054,7,1,1000,1.0,0.4267414380358586
2055,7,2,100,1.0,0.15263841544643553
2056,7,2,138,1.0,0.23121453370725076
2057,7,2,193,1.0,0.24827331671428554
2058,7,2,268,1.0,0.3060455936547173
2059,7,2,372,1.0,0.370196882119296
2060,7,2,517,1.0,0.4103532113212358
2061,7,2,719,1.0,0.40975909728592064
2062,7,2,1000,1.0,0.41372560805344616
2063,7,2,1389,1.0,0.4233440570219019
2064,7,2,1930,1.0,0.4282854920497453
2065,7,2,2682,1.0,0.43171680464446816
2066,7,2,3727,1.0,0.4419568015646401
2067,7,2,5179,1.0,0.45087404879153825
2068,7,2,7196,1.0,0.45571380550583984
2069,7,2,10000,1.0,0.45571380550583984
2070,7,0,10,3.1622776601683795,-3.5316239701644134
2071,7,0,11,3.1622776601683795,-3.325208716524897
2072,7,0,13,3.1622776601683795,-3.1898268634974345
2073,7,0,16,3.1622776601683795,-2.634634245095106
2074,7,0,19,3.1622776601683795,-2.513244899031895
2075,7,0,22,3.1622776601683795,-2.360630922646814
2076,7,0,26,3.1622776601683795,-2.31082806394228
2077,7,0,31,3.1622776601683795,-1.9733627164252683
2078,7,0,37,3.1622776601683795,-1.8098412587559984
2079,7,0,43,3.1622776601683795,-1.6148497244330065
2080,7,0,51,3.1622776601683795,-1.2777930510501827
2081,7,0,61,3.1622776601683795,-0.8608887075684533
2082,7,0,71,3.1622776601683795,-0.8260202310653777
2083,7,0,84,3.1622776601683795,-0.5841784518251822
2084,7,0,100,3.1622776601683795,-0.5841784518251822
2085,7,1,31,3.1622776601683795,-2.796606622511117
2086,7,1,40,3.1622776601683795,-1.8958903269131948
2087,7,1,51,3.1622776601683795,-1.5781914082443764
2088,7,1,66,3.1622776601683795,-1.299242317398106
2089,7,1,84,3.1622776601683795,-1.5134662379323562
2090,7,1,108,3.1622776601683795,-1.1615287998945605
2091,7,1,138,3.1622776601683795,-0.5281778072747192
2092,7,1,177,3.1622776601683795,-0.4910757451740011
2093,7,1,227,3.1622776601683795,-0.34627561676299323
2094,7,1,291,3.1622776601683795,-0.20765343036641015
2095,7,1,372,3.1622776601683795,-0.09242717331060812
2096,7,1,477,3.1622776601683795,-0.08639826499668146
2097,7,1,610,3.1622776601683795,-0.08951845213161858
2098,7,1,781,3.1622776601683795,-0.04795522561256749
2099,7,1,1000,3.1622776601683795,-0.04795522561256749
2100,7,2,100,3.1622776601683795,-1.202623097008309
2101,7,2,138,3.1622776601683795,-0.8435998725282754
2102,7,2,193,3.1622776601683795,-0.32010518169687385
2103,7,2,268,3.1622776601683795,-0.49968063543409325
2104,7,2,372,3.1622776601683795,-0.08017507000915303
2105,7,2,517,3.1622776601683795,-0.09551746974388853
2106,7,2,719,3.1622776601683795,-0.04925938854113321
2107,7,2,1000,3.1622776601683795,-0.0430130113590963
2108,7,2,1389,3.1622776601683795,-0.048576438155816026
2109,7,2,1930,3.1622776601683795,-0.03817551304001965
2110,7,2,2682,3.1622776601683795,-0.025047275264919566
2111,7,2,3727,3.1622776601683795,-0.03664226564391626
2112,7,2,5179,3.1622776601683795,-0.03753349333328626
2113,7,2,7196,3.1622776601683795,-0.03134833862968556
2114,7,2,10000,3.1622776601683795,-0.03134833862968556
2115,7,0,10,10.0,-3.697510782292661
2116,7,0,11,10.0,-3.6701573356442827
2117,7,0,13,10.0,-3.6629216202231385
2118,7,0,16,10.0,-3.5190186111068513
2119,7,0,19,10.0,-3.4970654475478042
2120,7,0,22,10.0,-3.5041974312681754
2121,7,0,26,10.0,-3.4879801580638707
2122,7,0,31,10.0,-3.394226704177962
2123,7,0,37,10.0,-3.303726294994841
2124,7,0,43,10.0,-3.292600148361738
2125,7,0,51,10.0,-3.3022796013947904
2126,7,0,61,10.0,-3.3066747865093813
2127,7,0,71,10.0,-3.247101628380861
2128,7,0,84,10.0,-3.2637739391696226
2129,7,0,100,10.0,-3.2637739391696226
2130,7,1,31,10.0,-3.444850816844842
2131,7,1,40,10.0,-3.2694408271801736
2132,7,1,51,10.0,-3.1721128699559964
2133,7,1,66,10.0,-2.930245090744367
2134,7,1,84,10.0,-2.894301732979079
2135,7,1,108,10.0,-2.7059688812215987
2136,7,1,138,10.0,-2.421116921463283
2137,7,1,177,10.0,-1.4743574540973512
2138,7,1,227,10.0,-1.9685828752207155
2139,7,1,291,10.0,-2.2055584172987492
2140,7,1,372,10.0,-2.2289770505725355
2141,7,1,477,10.0,-2.1051185272757156
2142,7,1,610,10.0,-2.0955386265040947
2143,7,1,781,10.0,-2.0591320035206024
2144,7,1,1000,10.0,-2.0591320035206024
2145,7,2,100,10.0,-3.1203988665994196
2146,7,2,138,10.0,-2.6571068217450846
2147,7,2,193,10.0,-2.6775487297632945
2148,7,2,268,10.0,-2.2384832401875507
2149,7,2,372,10.0,-2.1766853093182252
2150,7,2,517,10.0,-2.1522608955698312
2151,7,2,719,10.0,-2.123340879353012
2152,7,2,1000,10.0,-2.105963736108758
2153,7,2,1389,10.0,-2.1745455704954337
2154,7,2,1930,10.0,-2.130306767696936
2155,7,2,2682,10.0,-2.072429372827446
2156,7,2,3727,10.0,-2.0742448761696224
2157,7,2,5179,10.0,-2.094644906536591
2158,7,2,7196,10.0,-2.1161088609491716
2159,7,2,10000,10.0,-2.1161088609491716
2160,8,0,10,-99.0,-1.247363211164453
2161,8,0,11,-99.0,-0.26513260958836216
2162,8,0,13,-99.0,-0.2620516755938329
2163,8,0,16,-99.0,-0.1875363068672944
2164,8,0,19,-99.0,-0.20943035514460862
2165,8,0,22,-99.0,0.21404717009636187
2166,8,0,26,-99.0,0.04108709210072836
2167,8,0,31,-99.0,0.05703278420710789
2168,8,0,37,-99.0,0.20188932426747552
2169,8,0,43,-99.0,0.3346820494176421
2170,8,0,51,-99.0,0.3481160761965191
2171,8,0,61,-99.0,0.32633529228892344
2172,8,0,71,-99.0,0.3847562939368663
2173,8,0,84,-99.0,0.3947805467481924
2174,8,0,100,-99.0,0.3947805467481924
2175,8,1,31,-99.0,-0.34849427297308466
2176,8,1,40,-99.0,0.40175003412798527
2177,8,1,51,-99.0,0.4757213024505904
2178,8,1,66,-99.0,0.527640846195716
2179,8,1,84,-99.0,0.5597396162654866
2180,8,1,108,-99.0,0.5999002737214781
2181,8,1,138,-99.0,0.6327265503949676
2182,8,1,177,-99.0,0.6525536865560899
2183,8,1,227,-99.0,0.6366606951057048
2184,8,1,291,-99.0,0.6645709959671761
2185,8,1,372,-99.0,0.6846032990209012
2186,8,1,477,-99.0,0.6878787555395804
2187,8,1,610,-99.0,0.7093551351246778
2188,8,1,781,-99.0,0.7068600706863409
2189,8,1,1000,-99.0,0.7068600706863409
2190,8,2,100,-99.0,0.34609745276739134
2191,8,2,138,-99.0,0.47141039768066473
2192,8,2,193,-99.0,0.5705225414961843
2193,8,2,268,-99.0,0.6210927258765715
2194,8,2,372,-99.0,0.6385890857674652
2195,8,2,517,-99.0,0.6516076030858932
2196,8,2,719,-99.0,0.6597823547540869
2197,8,2,1000,-99.0,0.6661399568966637
2198,8,2,1389,-99.0,0.6678059070440363
2199,8,2,1930,-99.0,0.6762733289753675
2200,8,2,2682,-99.0,0.695270337525236
2201,8,2,3727,-99.0,0.6959437039701244
2202,8,2,5179,-99.0,0.6968882240126074
2203,8,2,7196,-99.0,0.6973421721774824
2204,8,2,10000,-99.0,0.6973421721774824
2205,8,0,10,0.1,-1.239089379624493
2206,8,0,11,0.1,-0.29607900318603786
2207,8,0,13,0.1,-0.29274341493032585
2208,8,0,16,0.1,-0.20799127290942487
2209,8,0,19,0.1,-0.22339213132757352
2210,8,0,22,0.1,0.17736212720897682
2211,8,0,26,0.1,0.01814879004270087
2212,8,0,31,0.1,0.048934388433553244
2213,8,0,37,0.1,0.1811031569129422
2214,8,0,43,0.1,0.3181356164510325
2215,8,0,51,0.1,0.3285600091111581
2216,8,0,61,0.1,0.314905360595487
2217,8,0,71,0.1,0.35342725848491363
2218,8,0,84,0.1,0.38198987865864764
2219,8,0,100,0.1,0.38198987865864764
