,run,client,samples,r2
78,1,c1_c3,7296,-1.3195607898500104
79,1,c1_c3,10100,-1.3195607898500104
80,1,c2_c3,1000,0.6607142485962105
81,1,c2_c3,1100,0.6690394115894065
82,1,c2_c3,1138,0.6663553372774191
83,1,c2_c3,1193,0.6741233910455446
84,1,c2_c3,1268,0.6662785188053256
85,1,c2_c3,1372,0.654615374604405
86,1,c2_c3,1517,0.6528716390978451
87,1,c2_c3,1719,0.6491896493584977
88,1,c2_c3,2000,0.6417383618087333
89,1,c2_c3,2389,0.6344361132580324
90,1,c2_c3,2930,0.6145326902245198
91,1,c2_c3,3682,0.6083271805330811
92,1,c2_c3,4727,0.6084700537081607
93,1,c2_c3,6179,0.6053661662206922
94,1,c2_c3,8196,0.6086045949272567
95,1,c2_c3,11000,0.6086045949272567
96,2,c1_c2,100,0.16051869925086493
97,2,c1_c2,131,0.027773714735455646
98,2,c1_c2,140,0.15178532344344664
99,2,c1_c2,151,0.2037144989435774
100,2,c1_c2,166,0.23727865521292768
101,2,c1_c2,184,0.19132438713213662
102,2,c1_c2,208,0.12344768786620097
103,2,c1_c2,238,0.06257902635841739
104,2,c1_c2,277,0.03983161866872065
105,2,c1_c2,327,0.02278286729868062
106,2,c1_c2,391,-0.04960351858195011
107,2,c1_c2,472,-0.09661467705781512
108,2,c1_c2,577,-0.0783981671771683
109,2,c1_c2,710,-0.142053264058712
110,2,c1_c2,881,-0.22047653660769462
111,2,c1_c2,1100,-0.22047653660769462
112,2,c1_c3,100,0.16051869925086493
113,2,c1_c3,200,0.002868310911706362
114,2,c1_c3,238,-0.029345385732959972
115,2,c1_c3,293,-0.15340154513689552
116,2,c1_c3,368,-0.16107239411944518
117,2,c1_c3,472,-0.4253482880971666
118,2,c1_c3,617,-0.6959452393914198
119,2,c1_c3,819,-0.7173159280787165
120,2,c1_c3,1100,-0.9083831076685691
121,2,c1_c3,1489,-0.9831555855609149
122,2,c1_c3,2030,-1.0694855277215067
123,2,c1_c3,2782,-1.1201149212960648
124,2,c1_c3,3827,-1.2115282332463573
125,2,c1_c3,5279,-1.1608963360834772
126,2,c1_c3,7296,-1.143405944120881
127,2,c1_c3,10100,-1.143405944120881
128,2,c2_c3,1000,0.6591577853312264
129,2,c2_c3,1100,0.6684367262023567
130,2,c2_c3,1138,0.6696399817277562
131,2,c2_c3,1193,0.6709486832758134
132,2,c2_c3,1268,0.6727819465858774
133,2,c2_c3,1372,0.6646610496628644
134,2,c2_c3,1517,0.6623787475043328
135,2,c2_c3,1719,0.6618621366909031
136,2,c2_c3,2000,0.663490408357186
137,2,c2_c3,2389,0.6547376357506549
138,2,c2_c3,2930,0.6511591475585548
139,2,c2_c3,3682,0.6383450142746641
140,2,c2_c3,4727,0.6294634244429456
141,2,c2_c3,6179,0.6224205940864972
142,2,c2_c3,8196,0.6237724227037337
143,2,c2_c3,11000,0.6237724227037337
144,3,c1_c2,100,0.27542076584319763
145,3,c1_c2,131,0.1241288504635486
146,3,c1_c2,140,0.05916542233319033
147,3,c1_c2,151,0.0437686728454556
148,3,c1_c2,166,0.10037209825413795
149,3,c1_c2,184,-0.10140901449417927
150,3,c1_c2,208,-0.10509402151052116
151,3,c1_c2,238,-0.16525879168617497
152,3,c1_c2,277,-0.13587845120984077
153,3,c1_c2,327,-0.20323944311451547
154,3,c1_c2,391,-0.21126472158121268
155,3,c1_c2,472,-0.25986230638415053
156,3,c1_c2,577,-0.2285305191086331
157,3,c1_c2,710,-0.3157556662270604
158,3,c1_c2,881,-0.4419525172827068
159,3,c1_c2,1100,-0.4419525172827068
160,3,c1_c3,100,0.27542076584319763
161,3,c1_c3,200,-0.2525903515712118
162,3,c1_c3,238,-0.2965179895994796
163,3,c1_c3,293,-0.4450511371960306
164,3,c1_c3,368,-0.24630137014553632
165,3,c1_c3,472,-0.31482963469795755
166,3,c1_c3,617,-0.4906720137258651
167,3,c1_c3,819,-0.5499790203438648
168,3,c1_c3,1100,-0.9085955960558187
169,3,c1_c3,1489,-0.9566807101753849
170,3,c1_c3,2030,-0.7521081127554243
171,3,c1_c3,2782,-0.9327803513020967
172,3,c1_c3,3827,-1.0136169312443921
173,3,c1_c3,5279,-1.2483460367398376
174,3,c1_c3,7296,-1.3358674296230633
175,3,c1_c3,10100,-1.3358674296230633
176,3,c2_c3,1000,0.6371694835514183
177,3,c2_c3,1100,0.6413889372819646
178,3,c2_c3,1138,0.6431661757213145
179,3,c2_c3,1193,0.6392797635019212
180,3,c2_c3,1268,0.6387445554902036
181,3,c2_c3,1372,0.6303321132881414
182,3,c2_c3,1517,0.6195514801500579
183,3,c2_c3,1719,0.6171615299121376
184,3,c2_c3,2000,0.6223345360743409
185,3,c2_c3,2389,0.6208962470134611
186,3,c2_c3,2930,0.6186691007990341
187,3,c2_c3,3682,0.6091844074229984
188,3,c2_c3,4727,0.6094090944524085
189,3,c2_c3,6179,0.6057782053577236
190,3,c2_c3,8196,0.5972279812062063
191,3,c2_c3,11000,0.5972279812062063
192,4,c1_c2,100,0.062387559481723365
193,4,c1_c2,131,-0.010838922563552122
194,4,c1_c2,140,-0.3807124171905085
195,4,c1_c2,151,-0.09277953806648931
196,4,c1_c2,166,-0.1838464366379038
197,4,c1_c2,184,-0.05621884606339567
198,4,c1_c2,208,-0.06996444784248768
199,4,c1_c2,238,-0.1076787879219765
200,4,c1_c2,277,-0.13023477844564613
201,4,c1_c2,327,-0.14952026117557726
202,4,c1_c2,391,-0.2277531637381549
203,4,c1_c2,472,-0.26235501955450813
204,4,c1_c2,577,-0.5071144053551366
205,4,c1_c2,710,-0.6729653375781237
206,4,c1_c2,881,-0.6154700584395021
207,4,c1_c2,1100,-0.6154700584395021
208,4,c1_c3,100,0.062387559481723365
209,4,c1_c3,200,-0.525476798522367
210,4,c1_c3,238,-0.4579515009683188
211,4,c1_c3,293,-0.6396988799945558
212,4,c1_c3,368,-0.5198117566479936
213,4,c1_c3,472,-0.5581480426118846
214,4,c1_c3,617,-0.7347421753315695
215,4,c1_c3,819,-1.0100166604844092
